"","CountrySender","CountryReceiver","HaveTreatise","DistanceSenderReceiver","logGDPsender","logGDPreceiver","LatSender","LatReceiver","LongSender","LongReceiver","logProtectedSpeciesSender","logProtectedSpeciesReceiver","logTonsFishTakenSender","logTonsFishTakenReceiver","numMultilateralTretiseSender","numMultilateralTretiseReceiver"
"2099","MUS","BEN",0,90,-0.0393960421989696,-0.0565595124930574,-20.2833,9.5,57.55,2.25,-1.1788313605718,0.553219446997073,-1.5618670262444,-0.345431655346912,13,8
"2100","MUS","BFA",0,90,-0.0393960421989696,-0.0434080836889303,-20.2833,13,57.55,-2,-1.1788313605718,-2.64293297570956,-1.5618670262444,-1.65073050984684,13,6
"2101","MUS","CIV",0,90,-0.0393960421989696,-0.00302839802809496,-20.2833,8,57.55,-5,-1.1788313605718,1.91450554859244,-1.5618670262444,0.0432450156738451,13,10
"2102","MUS","SEN",0,90,-0.0393960421989696,-0.027455601827052,-20.2833,14,57.55,-14,-1.1788313605718,1.76019126172329,-1.5618670262444,2.62801228295943,13,19
"2103","MUS","NGA",0,90,-0.0393960421989696,0.0829367433021386,-20.2833,10,57.55,8,-1.1788313605718,2.84038179783832,-1.5618670262444,3.02724601694383,13,14
"2104","MUS","NER",0,90,-0.0393960421989696,-0.0657667386615182,-20.2833,16,57.55,8,-1.1788313605718,-2.64293297570956,-1.5618670262444,-0.0591564776381448,13,4
"2105","MUS","MRT",0,90,-0.0393960421989696,-0.0833929077961217,-20.2833,20,57.55,-12,-1.1788313605718,0.834292599342103,-1.5618670262444,1.90699664274449,13,16
"2106","MUS","SLE",0,90,-0.0393960421989696,-0.113119088061322,-20.2833,8.5,57.55,-11.5,-1.1788313605718,2.06527095678981,-1.5618670262444,1.19775154625005,13,14
"2107","MUS","GMB",0,90,-0.0393960421989696,-0.1415363007849,-20.2833,13.4667,57.55,-16.5667,-1.1788313605718,-0.0603572807537187,-1.5618670262444,-0.519287153613604,13,11
"2108","MUS","GNB",0,90,-0.0393960421989696,-0.152684688267514,-20.2833,12,57.55,-15,-1.1788313605718,0.834292599342103,-1.5618670262444,-1.93934361750788,13,12
"2109","MUS","CPV",0,90,-0.0393960421989696,-0.119605597290929,-20.2833,16,57.55,-24,-1.1788313605718,-0.170797020709979,-1.5618670262444,-1.76953875141251,13,14
"2110","MUS","KAZ",0,80,-0.0393960421989696,0.0722509782216774,-20.2833,48,57.55,68,-1.1788313605718,-0.901275588935617,-1.5618670262444,-0.550683482132312,13,1
"2111","MUS","KGZ",0,80,-0.0393960421989696,-0.070918733570946,-20.2833,41,57.55,75,-1.1788313605718,-2.91088216814068,-1.5618670262444,-4.9599778874613,13,2
"2112","MUS","TJK",0,80,-0.0393960421989696,-0.0637133498496758,-20.2833,39,57.55,71,-1.1788313605718,-2.40686499820977,-1.5618670262444,-3.92534938713787,13,2
"2113","MUS","TKM",0,80,-0.0393960421989696,-0.00883673962384179,-20.2833,40,57.55,60,-1.1788313605718,-1.32630818535416,-1.5618670262444,-1.22421343648853,13,1
"2114","MUS","UZB",0,80,-0.0393960421989696,0.0189295247538834,-20.2833,41,57.55,64,-1.1788313605718,-1.99718166464497,-1.5618670262444,-2.83771532273456,13,1
"2115","MUS","CHN",0,80,-0.0393960421989696,0.206118035185016,-20.2833,35,57.55,105,-1.1788313605718,5.20592482608655,-1.5618670262444,10.6071966554874,13,21
"2116","MUS","MNG",0,80,-0.0393960421989696,-0.0596191783170128,-20.2833,46,57.55,105,-1.1788313605718,-3.64293297570956,-1.5618670262444,-3.62439608170558,13,2
"2117","MUS","PRK",0,90,-0.0393960421989696,-0.0294358004939141,-20.2833,40,57.55,127,-1.1788313605718,-1.1788313605718,-1.5618670262444,1.64624278270458,13,5
"2118","MUS","KOR",0,90,-0.0393960421989696,0.14475900123246,-20.2833,37,57.55,127.5,-1.1788313605718,-0.519827350091898,-1.5618670262444,5.03682764465042,13,30
"2119","MUS","TWN",0,90,-0.0393960421989696,0.116897342540649,-20.2833,23.5,57.55,121,-1.1788313605718,-4.64293297570956,-1.5618670262444,4.14970952363788,13,4
"2120","MUS","JPN",0,90,-0.0393960421989696,0.203766015284585,-20.2833,36,57.55,138,-1.1788313605718,3.03821277215905,-1.5618670262444,6.94372237799324,13,56
"2121","MUS","THA",0,80,-0.0393960421989696,0.101366400509773,-20.2833,15,57.55,100,-1.1788313605718,3.84234839852901,-1.5618670262444,5.96558987525385,13,9
"2122","MUS","PHL",0,90,-0.0393960421989696,0.0838220908588632,-20.2833,13,57.55,122,-1.1788313605718,3.41932477258899,-1.5618670262444,5.66600777367306,13,22
"2123","MUS","MMR",0,80,-0.0393960421989696,0.0329944542212868,-20.2833,22,57.55,98,-1.1788313605718,1.10162967082847,-1.5618670262444,5.15643339078151,13,13
"2124","MUS","IDN",0,90,-0.0393960421989696,0.131347232721708,-20.2833,-5,57.55,120,-1.1788313605718,7.10440714876117,-1.5618670262444,7.10879014740772,13,20
"2125","MUS","LAO",0,90,-0.0393960421989696,-0.0524944662448878,-20.2833,18,57.55,105,-1.1788313605718,0.152898547603161,-1.5618670262444,-0.589488503503667,13,2
"2126","MUS","KHM",0,90,-0.0393960421989696,-0.0334080003543469,-20.2833,13,57.55,105,-1.1788313605718,0.648569646419623,-1.5618670262444,2.546833810497,13,16
"2127","MUS","VNM",0,90,-0.0393960421989696,0.0596381984059793,-20.2833,16,57.55,106,-1.1788313605718,2.13939700741571,-1.5618670262444,5.3575033741835,13,13
"2128","MUS","MYS",0,90,-0.0393960421989696,0.0908767938387531,-20.2833,2.5,57.55,112.5,-1.1788313605718,3.10303371670528,-1.5618670262444,4.47662563717213,13,18
"2129","MUS","SGP",0,90,-0.0393960421989696,0.0864734401804834,-20.2833,1.3667,57.55,103.8,-1.1788313605718,0.357067024290441,-1.5618670262444,-2.73662539515627,13,3
"2130","MUS","BRN",0,90,-0.0393960421989696,-0.0294358004939141,-20.2833,4.5,57.55,114.6667,-1.1788313605718,-1.81450585096337,-1.5618670262444,-2.5968412671735,13,2
"2131","MUS","TLS",0,90,-0.0393960421989696,-0.150445045674009,-20.2833,8.8742,57.55,125.7275,-1.1788313605718,-2.40686499820977,-1.5618670262444,-6.35206581372876,13,8
"2132","MUS","AFG",0,80,-0.0393960421989696,-0.01467901524807,-20.2833,33,57.55,65,-1.1788313605718,-2.40686499820977,-1.5618670262444,-3.11612924443248,13,4
"2133","MUS","NPL",0,80,-0.0393960421989696,-0.0185929145692065,-20.2833,28,57.55,84,-1.1788313605718,-1.81450585096337,-1.5618670262444,-0.967975737894013,13,13
"2134","MUS","PAK",0,80,-0.0393960421989696,0.0793874937909975,-20.2833,30,57.55,70,-1.1788313605718,1.10162967082847,-1.5618670262444,2.73696782269029,13,17
"2135","MUS","IND",0,80,-0.0393960421989696,0.162911314839649,-20.2833,20,57.55,77,-1.1788313605718,6.4024280414777,-1.5618670262444,6.59265142902244,13,18
"2136","MUS","LKA",0,80,-0.0393960421989696,0.0292631066084286,-20.2833,7,57.55,81,-1.1788313605718,1.76019126172329,-1.5618670262444,1.33654358334396,13,19
"2137","MUS","MDV",0,80,-0.0393960421989696,-0.108818006161932,-20.2833,3.25,57.55,73,-1.1788313605718,-0.769949629502142,-1.5618670262444,1.51493620068267,13,5
"2138","MUS","BTN",0,80,-0.0393960421989696,-0.123953430227033,-20.2833,27.5,57.55,90.5,-1.1788313605718,-2.91088216814068,-1.5618670262444,-3.71506287790122,13,1
"2139","MUS","BGD",0,80,-0.0393960421989696,0.0569146379389389,-20.2833,24,57.55,90,-1.1788313605718,-0.284034032168885,-1.5618670262444,4.64480376569853,13,14
"2140","MUS","TUR",0,90,-0.0393960421989696,0.132190758710148,-20.2833,39,57.55,35,-1.1788313605718,3.54241979616289,-1.5618670262444,2.70704440542064,13,10
"2141","MUS","IRN",0,80,-0.0393960421989696,0.116897342540649,-20.2833,32,57.55,53,-1.1788313605718,0.742231831424945,-1.5618670262444,2.64857992158302,13,10
"2142","MUS","SAU",0,80,-0.0393960421989696,0.114325545152278,-20.2833,25,57.55,45,-1.1788313605718,0.0474827841138712,-1.5618670262444,0.145937770042087,13,3
"2143","MUS","IRQ",0,80,-0.0393960421989696,0.0486991649855475,-20.2833,33,57.55,44,-1.1788313605718,-1.32630818535416,-1.5618670262444,-0.962629680280949,13,3
"2144","MUS","LBN",0,80,-0.0393960421989696,0.0189295247538834,-20.2833,33.8333,57.55,35.8333,-1.1788313605718,-0.0603572807537187,-1.5618670262444,-2.29208161554428,13,7
"2145","MUS","JOR",0,80,-0.0393960421989696,0.00274640146578919,-20.2833,31,57.55,36,-1.1788313605718,-1.03738170024557,-1.5618670262444,-3.46612825737621,13,1
"2146","MUS","ISR",0,80,-0.0393960421989696,0.0873556634401744,-20.2833,31.5,57.55,34.75,-1.1788313605718,1.27314680739006,-1.5618670262444,-2.23027483216064,13,8
"2147","MUS","CYP",0,90,-0.0393960421989696,-0.00302839802809496,-20.2833,35,57.55,33,-1.1788313605718,-0.519827350091898,-1.5618670262444,-2.73790697211853,13,11
"2148","MUS","KWT",0,80,-0.0393960421989696,0.0650631665028438,-20.2833,29.3375,57.55,47.6581,-1.1788313605718,-1.32630818535416,-1.5618670262444,-2.11311908925838,13,1
"2149","MUS","SYR",0,80,-0.0393960421989696,0.0357838563088655,-20.2833,35,57.55,38,-1.1788313605718,1.10162967082847,-1.5618670262444,-1.70113987346917,13,8
"2150","MUS","BHR",0,80,-0.0393960421989696,-0.00302839802809496,-20.2833,26,57.55,50.55,-1.1788313605718,-1.81450585096337,-1.5618670262444,-1.42535538650398,13,3
"2151","MUS","QAT",0,80,-0.0393960421989696,0.0659644734588567,-20.2833,25.5,57.55,51.25,-1.1788313605718,-1.32630818535416,-1.5618670262444,-1.28801347730264,13,2
"2152","MUS","OMN",0,80,-0.0393960421989696,0.0348549198742067,-20.2833,21,57.55,57,-1.1788313605718,0.256046509856797,-1.5618670262444,1.23748419424613,13,5
"2153","MUS","ARE",0,80,-0.0393960421989696,0.0987542962818475,-20.2833,24,57.55,54,-1.1788313605718,-1.03738170024557,-1.5618670262444,0.601718669834312,13,2
"2154","MUS","YEM",0,80,-0.0393960421989696,0.00944178754877401,-20.2833,15,57.55,48,-1.1788313605718,-0.0603572807537187,-1.5618670262444,1.99228351680164,13,2
"2155","MUS","ARM",0,80,-0.0393960421989696,-0.0414000508856849,-20.2833,40,57.55,45,-1.1788313605718,-2.91088216814068,-1.5618670262444,-3.85050044634386,13,2
"2156","MUS","AZE",0,80,-0.0393960421989696,0.0311305207832242,-20.2833,40.5,57.55,47.5,-1.1788313605718,-1.48065531554118,-1.5618670262444,-1.65064171094119,13,0
"2157","MUS","GEO",0,80,-0.0393960421989696,-0.0314199281289609,-20.2833,42,57.55,43.5,-1.1788313605718,-1.64293297570956,-1.5618670262444,-2.45165265172205,13,2
"2158","MUS","RUS",0,80,-0.0393960421989696,0.157993272140004,-20.2833,60,57.55,100,-1.1788313605718,1.27314680739006,-1.5618670262444,6.40260134826019,13,52
"2159","MUS","ROU",0,90,-0.0393960421989696,0.0758256022246369,-20.2833,46,57.55,25,-1.1788313605718,-0.400292288590274,-1.5618670262444,-1.95545779900213,13,28
"2160","MUS","BGR",0,90,-0.0393960421989696,0.0273921986726169,-20.2833,43,57.55,25,-1.1788313605718,-0.400292288590274,-1.5618670262444,-2.03716976185245,13,31
"2161","MUS","HUN",0,90,-0.0393960421989696,0.0668649687921068,-20.2833,47,57.55,20,-1.1788313605718,-1.81450585096337,-1.5618670262444,-1.78301814250388,13,7
"2162","MUS","POL",0,90,-0.0393960421989696,0.116040811439033,-20.2833,52,57.55,20,-1.1788313605718,-2.19344323292638,-1.5618670262444,1.28537727154859,13,42
"2163","MUS","BLR",0,90,-0.0393960421989696,0.0329944542212868,-20.2833,53,57.55,28,-1.1788313605718,-3.22871941333646,-1.5618670262444,-3.17357305316491,13,4
"2164","MUS","MDA",0,90,-0.0393960421989696,-0.0626882344344306,-20.2833,47,57.55,29,-1.1788313605718,-1.64293297570956,-1.5618670262444,-3.44626347759239,13,1
"2165","MUS","UKR",0,90,-0.0393960421989696,0.0686635304280219,-20.2833,49,57.55,32,-1.1788313605718,-0.0603572807537187,-1.5618670262444,1.89199250922767,13,10
"2166","MUS","CZE",0,90,-0.0393960421989696,0.0838220908588632,-20.2833,49.75,57.55,15.5,-1.1788313605718,-3.22871941333646,-1.5618670262444,-2.2150516010743,13,5
"2167","MUS","SVK",0,90,-0.0393960421989696,0.0514451621344034,-20.2833,48.6667,57.55,19.5,-1.1788313605718,-2.40686499820977,-1.5618670262444,-2.81313817280107,13,5
"2168","MUS","SWE",0,90,-0.0393960421989696,0.115183546062914,-20.2833,62,57.55,15,-1.1788313605718,-1.32630818535416,-1.5618670262444,1.95608280451042,13,34
"2169","MUS","FIN",0,90,-0.0393960421989696,0.0899976729030127,-20.2833,64,57.55,26,-1.1788313605718,-2.40686499820977,-1.5618670262444,1.06705703688709,13,13
"2170","MUS","IRL",0,90,-0.0393960421989696,0.0847066552685973,-20.2833,53,57.55,-8,-1.1788313605718,-0.400292288590274,-1.5618670262444,1.98975740568212,13,23
"2171","MUS","ISL",0,90,-0.0393960421989696,-0.028445211012218,-20.2833,65,57.55,-18,-1.1788313605718,-1.1788313605718,-1.5618670262444,5.06262665704204,13,45
"2172","MUS","DNK",0,90,-0.0393960421989696,0.100496457001233,-20.2833,56,57.55,10,-1.1788313605718,-0.901275588935617,-1.5618670262444,3.95385387571825,13,67
"2173","MUS","NOR",0,90,-0.0393960421989696,0.111747116564334,-20.2833,62,57.55,10,-1.1788313605718,-0.400292288590274,-1.5618670262444,5.79351316651964,13,61
"2174","MUS","EST",0,90,-0.0393960421989696,-0.0117536109189649,-20.2833,59,57.55,26,-1.1788313605718,-2.64293297570956,-1.5618670262444,0.712537067655902,13,12
"2175","MUS","LVA",0,90,-0.0393960421989696,-0.0010997571216893,-20.2833,57,57.55,25,-1.1788313605718,-2.40686499820977,-1.5618670262444,1.23788687903055,13,12
"2176","MUS","LTU",0,90,-0.0393960421989696,0.0160926434186837,-20.2833,56,57.55,24,-1.1788313605718,-2.40686499820977,-1.5618670262444,1.14218626468579,13,12
"2177","MUS","ESP",0,90,-0.0393960421989696,0.155525150771921,-20.2833,40,57.55,-4,-1.1788313605718,3.23107489830225,-1.5618670262444,3.83145115896202,13,48
"2178","MUS","ITA",0,90,-0.0393960421989696,0.16943130533693,-20.2833,42.8333,57.55,12.8333,-1.1788313605718,1.8378077226983,-1.5618670262444,2.17324812410244,13,32
"2179","MUS","PRT",0,90,-0.0393960421989696,0.0891177784335735,-20.2833,39.5,57.55,-8,-1.1788313605718,2.21272162469149,-1.5618670262444,1.69045922854978,13,39
"2180","MUS","GRC",0,90,-0.0393960421989696,0.0996257560319886,-20.2833,39,57.55,22,-1.1788313605718,3.90107076960797,-1.5618670262444,0.637293954293827,13,10
"2181","MUS","SRB",0,90,-0.0393960421989696,0.0179847915707216,-20.2833,44.0165,57.55,21.0057,-1.1788313605718,-1.32630818535416,-1.5618670262444,-6.35206581372876,13,8
"2182","MUS","ALB",0,90,-0.0393960421989696,-0.0314199281289609,-20.2833,41,57.55,20,-1.1788313605718,1.52148102725942,-1.5618670262444,-2.29135502698047,13,10
"2183","MUS","MLT",0,90,-0.0393960421989696,-0.0474362865175353,-20.2833,35.8333,57.55,14.5833,-1.1788313605718,-0.901275588935617,-1.5618670262444,-2.91122308111689,13,10
"2184","MUS","HRV",0,90,-0.0393960421989696,0.0367119306214194,-20.2833,45.1667,57.55,15.5,-1.1788313605718,2.84038179783832,-1.5618670262444,-0.43891466940495,13,11
"2185","MUS","SVN",0,90,-0.0393960421989696,0.0264554304542304,-20.2833,46,57.55,15,-1.1788313605718,0.456086537883226,-1.5618670262444,-3.00161246184672,13,7
"2186","MUS","SMR",0,90,-0.0393960421989696,-0.126134456173393,-20.2833,43.7667,57.55,12.4167,-1.1788313605718,-4.64293297570956,-1.5618670262444,-6.35206581372876,13,0
"2187","MUS","BIH",0,90,-0.0393960421989696,-0.0166340500838733,-20.2833,44,57.55,18,-1.1788313605718,0.924831387120463,-1.5618670262444,-2.71144792052718,13,4
"2188","MUS","MKD",0,90,-0.0393960421989696,-0.0424035632629249,-20.2833,41.8333,57.55,22,-1.1788313605718,-0.901275588935617,-1.5618670262444,-3.80254261420466,13,1
"2189","MUS","AND",0,90,-0.0393960421989696,-0.074022719508537,-20.2833,42.5,57.55,1.5,-1.1788313605718,-3.64293297570956,-1.5618670262444,-6.35206581372876,13,0
"2190","MUS","MNE",0,90,-0.0393960421989696,-0.0781764118772306,-20.2833,42.7087,57.55,19.3744,-1.1788313605718,0.256046509856797,-1.5618670262444,-6.35206581372876,13,7
"2191","MUS","CHE",0,90,-0.0393960421989696,0.120316149289435,-20.2833,47,57.55,8,-1.1788313605718,-1.64293297570956,-1.5618670262444,-2.89510351296526,13,10
"2192","MUS","GBR",0,90,-0.0393960421989696,0.172675428214554,-20.2833,54,57.55,-2,-1.1788313605718,1.76019126172329,-1.5618670262444,3.42870240065252,13,64
"2193","MUS","FRA",0,90,-0.0393960421989696,0.177521964357084,-20.2833,46,57.55,2,-1.1788313605718,1.6816223446272,-1.5618670262444,3.17726867736971,13,70
"2194","MUS","LUX",0,90,-0.0393960421989696,0.0311305207832242,-20.2833,49.75,57.55,6.1667,-1.1788313605718,-3.64293297570956,-1.5618670262444,-6.35206581372876,13,7
"2195","MUS","BEL",0,90,-0.0393960421989696,0.116040811439033,-20.2833,50.8333,57.55,4,-1.1788313605718,-1.48065531554118,-1.5618670262444,-0.775589506012746,13,31
"2196","MUS","NLD",0,90,-0.0393960421989696,0.134717075843259,-20.2833,52.5,57.55,5.75,-1.1788313605718,-1.1788313605718,-1.5618670262444,3.10497504312175,13,45
"2197","MUS","AUT",0,90,-0.0393960421989696,0.108298837285417,-20.2833,47.3333,57.55,13.3333,-1.1788313605718,-1.32630818535416,-1.5618670262444,-3.61935111307008,13,5
"2198","MUS","LIE",0,90,-0.0393960421989696,-0.0678243525561983,-20.2833,47.1667,57.55,9.5333,-1.1788313605718,-4.64293297570956,-1.5618670262444,-6.35206581372876,13,2
"2199","MUS","DEU",0,90,-0.0393960421989696,0.185547689619388,-20.2833,51,57.55,9,-1.1788313605718,-0.0603572807537187,-1.5618670262444,2.1103911100585,13,40
"2200","MUS","MCO",0,90,-0.0393960421989696,-0.0657667386615182,-20.2833,43.7333,57.55,7.4,-1.1788313605718,-1.64293297570956,-1.5618670262444,-5.22700732903995,13,7
"2201","MUS","CUB",0,100,-0.0393960421989696,0.0422623611520683,-20.2833,21.5,57.55,-80,-1.1788313605718,0.834292599342103,-1.5618670262444,-0.591067499958303,13,31
"2202","MUS","DOM",0,100,-0.0393960421989696,0.0301972496002256,-20.2833,19,57.55,-70.6667,-1.1788313605718,-0.519827350091898,-1.5618670262444,-1.47964484256903,13,8
"2203","MUS","HTI",0,100,-0.0393960421989696,-0.0565595124930574,-20.2833,19,57.55,-72.4167,-1.1788313605718,-0.519827350091898,-1.5618670262444,-1.71405054493884,13,6
"2204","MUS","JAM",0,100,-0.0393960421989696,-0.0244926366963947,-20.2833,18.25,57.55,-77.5,-1.1788313605718,-0.519827350091898,-1.5618670262444,-1.34119076515862,13,9
"2205","MUS","TTO",0,100,-0.0393960421989696,-0.00689687480601497,-20.2833,11,57.55,-61,-1.1788313605718,-0.284034032168885,-1.5618670262444,-1.32071139082535,13,12
"2206","MUS","BRB",0,100,-0.0393960421989696,-0.0781764118772306,-20.2833,13.1667,57.55,-59.5333,-1.1788313605718,-0.642932975709559,-1.5618670262444,-2.75313430863115,13,10
"2207","MUS","BHS",0,100,-0.0393960421989696,-0.0494564892248111,-20.2833,24.25,57.55,-76,-1.1788313605718,0.357067024290441,-1.5618670262444,-1.45744395846878,13,4
"2208","MUS","GRD",0,100,-0.0393960421989696,-0.156053585333618,-20.2833,12.1167,57.55,-61.6667,-1.1788313605718,-0.769949629502142,-1.5618670262444,-2.69613341740395,13,5
"2209","MUS","DMA",0,100,-0.0393960421989696,-0.181111844066981,-20.2833,15.4167,57.55,-61.3333,-1.1788313605718,-0.769949629502142,-1.5618670262444,-3.40319765657774,13,4
"2210","MUS","LCA",0,100,-0.0393960421989696,-0.13490644224623,-20.2833,13.8833,57.55,-61.1333,-1.1788313605718,-0.642932975709559,-1.5618670262444,-2.92190193866606,13,7
"2211","MUS","VCT",0,100,-0.0393960421989696,-0.162825620243563,-20.2833,13.25,57.55,-61.2,-1.1788313605718,-0.642932975709559,-1.5618670262444,-2.51011147246144,13,10
"2212","MUS","ATG",0,100,-0.0393960421989696,-0.137111514804544,-20.2833,17.05,57.55,-61.8,-1.1788313605718,-0.901275588935617,-1.5618670262444,-2.45187370571569,13,6
"2213","MUS","KNA",0,100,-0.0393960421989696,-0.162825620243563,-20.2833,17.3333,57.55,-62.75,-1.1788313605718,-0.769949629502142,-1.5618670262444,-3.52688578636065,13,7
"2214","MUS","MEX",0,100,-0.0393960421989696,0.14559129424763,-20.2833,23,57.55,-102,-1.1788313605718,7.60451573820633,-1.5618670262444,4.60400792984235,13,19
"2215","MUS","GTM",0,100,-0.0393960421989696,0.0217583809543611,-20.2833,15.5,57.55,-90.25,-1.1788313605718,-0.170797020709979,-1.5618670262444,-1.39789381638289,13,16
"2216","MUS","SLV",0,100,-0.0393960421989696,-0.00592835172788453,-20.2833,13.8333,57.55,-88.9167,-1.1788313605718,-1.1788313605718,-1.5618670262444,-0.26541686370488,13,8
"2217","MUS","HND",0,100,-0.0393960421989696,-0.0195737876247986,-20.2833,15,57.55,-86.5,-1.1788313605718,0.0474827841138712,-1.5618670262444,-1.00443756369581,13,13
"2218","MUS","NIC",0,100,-0.0393960421989696,-0.0565595124930574,-20.2833,13,57.55,-85,-1.1788313605718,0.456086537883226,-1.5618670262444,-0.553422644175542,13,16
"2219","MUS","PAN",0,100,-0.0393960421989696,0.00370563415324909,-20.2833,9,57.55,-80,-1.1788313605718,1.35706702429044,-1.5618670262444,1.70958846877213,13,22
"2220","MUS","CRI",0,100,-0.0393960421989696,0.0160926434186837,-20.2833,10,57.55,-84,-1.1788313605718,2.13939700741571,-1.5618670262444,-0.864949848768771,13,17
"2221","MUS","BLZ",0,100,-0.0393960421989696,-0.127226755572002,-20.2833,17.25,57.55,-88.75,-1.1788313605718,0.357067024290441,-1.5618670262444,-2.27108643493471,13,18
"2222","MUS","BRA",0,90,-0.0393960421989696,0.171054682316821,-20.2833,-10,57.55,-55,-1.1788313605718,4.3013389342896,-1.5618670262444,3.62007191493379,13,11
"2223","MUS","COL",0,100,-0.0393960421989696,0.0978820764271617,-20.2833,4,57.55,-72,-1.1788313605718,2.42813483615592,-1.5618670262444,0.960583271491251,13,16
"2224","MUS","CHL",0,100,-0.0393960421989696,0.0873556634401744,-20.2833,-30,57.55,-71,-1.1788313605718,-0.284034032168885,-1.5618670262444,7.08203130756554,13,21
"2225","MUS","PER",0,100,-0.0393960421989696,0.0740398874644019,-20.2833,-10,57.55,-76,-1.1788313605718,-0.284034032168885,-1.5618670262444,8.97089284084526,13,25
"2226","MUS","ARG",0,100,-0.0393960421989696,0.107434906346153,-20.2833,-34,57.55,-64,-1.1788313605718,1.35706702429044,-1.5618670262444,3.99361003087417,13,11
"2227","MUS","VEN",0,100,-0.0393960421989696,0.110024463252887,-20.2833,8,57.55,-66,-1.1788313605718,1.18801891913574,-1.5618670262444,2.85787068592964,13,16
"2228","MUS","BOL",0,100,-0.0393960421989696,-0.00980808501347363,-20.2833,-17,57.55,-65,-1.1788313605718,-4.64293297570956,-1.5618670262444,-1.8853263777153,13,7
"2229","MUS","ECU",0,100,-0.0393960421989696,0.0348549198742067,-20.2833,-2,57.55,-77.5,-1.1788313605718,2.35706702429044,-1.5618670262444,2.63798374583527,13,23
"2230","MUS","PRY",0,90,-0.0393960421989696,-0.0127277951168083,-20.2833,-23,57.55,-58,-1.1788313605718,-4.64293297570956,-1.5618670262444,-0.922347743444534,13,1
"2231","MUS","URY",0,90,-0.0393960421989696,0.0198733662585897,-20.2833,-33,57.55,-56,-1.1788313605718,1.27314680739006,-1.5618670262444,1.01013895522472,13,15
"2232","MUS","GUY",0,100,-0.0393960421989696,-0.105604291558836,-20.2833,5,57.55,-59,-1.1788313605718,0.357067024290441,-1.5618670262444,0.0106612069296306,13,8
"2233","MUS","SUR",0,90,-0.0393960421989696,-0.0750595262369775,-20.2833,4,57.55,-56,-1.1788313605718,0.256046509856797,-1.5618670262444,-0.295087689563339,13,4
"2234","MUS","USA",0,100,-0.0393960421989696,0.23620129103774,-20.2833,38,57.55,-97,-1.1788313605718,8.66120171994051,-1.5618670262444,7.36196816452315,13,63
"2235","MUS","CAN",0,100,-0.0393960421989696,0.160455316879779,-20.2833,60,57.55,-95,-1.1788313605718,1.01392127378282,-1.5618670262444,4.25875886002653,13,45
"2236","MUS","AUS",0,90,-0.0393960421989696,0.148084025077232,-20.2833,-27,57.55,133,-1.1788313605718,5.35706702429044,-1.5618670262444,1.89881328684542,13,31
"2237","MUS","NZL",0,90,-0.0393960421989696,0.0704588630466962,-20.2833,-41,57.55,174,-1.1788313605718,-0.0603572807537187,-1.5618670262444,3.06411070865509,13,27
"2238","MUS","FJI",0,100,-0.0393960421989696,-0.0896888362529364,-20.2833,-18,57.55,175,-1.1788313605718,-1.32630818535416,-1.5618670262444,-0.266021026419817,13,14
"2239","MUS","PNG",0,90,-0.0393960421989696,-0.0403975445360589,-20.2833,-6,57.55,147,-1.1788313605718,1.76019126172329,-1.5618670262444,1.92394474641519,13,19
"2240","MUS","SLB",0,90,-0.0393960421989696,-0.162825620243563,-20.2833,-8,57.55,159,-1.1788313605718,-0.769949629502142,-1.5618670262444,-0.631723732847384,13,23
"2241","MUS","VUT",0,90,-0.0393960421989696,-0.16169375820988,-20.2833,-16,57.55,167,-1.1788313605718,-0.901275588935617,-1.5618670262444,1.24213868631684,13,18
"2242","MUS","FSM",0,90,-0.0393960421989696,-0.204450126195469,-20.2833,6.9167,57.55,158.25,-1.1788313605718,-0.901275588935617,-1.5618670262444,-0.599856295263383,13,14
"2243","MUS","MHL",0,90,-0.0393960421989696,-0.235627711395095,-20.2833,9,57.55,168,-1.1788313605718,-1.64293297570956,-1.5618670262444,0.0757323154555509,13,15
"2244","MUS","PLW",0,90,-0.0393960421989696,-0.235627711395095,-20.2833,7.5,57.55,134.5,-1.1788313605718,-1.1788313605718,-1.5618670262444,-2.91289633269227,13,15
"2245","MUS","KIR",0,90,-0.0393960421989696,-0.239288484244776,-20.2833,1.4167,57.55,173,-1.1788313605718,-1.64293297570956,-1.5618670262444,-0.458862615130837,13,18
"2246","MUS","NRU",0,90,-0.0393960421989696,-0.316787567410074,-20.2833,-0.5333,57.55,166.9167,-1.1788313605718,-4.64293297570956,-1.5618670262444,-4.4879152643388,13,16
"2247","MUS","COK",0,100,-0.0393960421989696,0.604773096000297,-20.2833,-21.2333,57.55,-159.7667,-1.1788313605718,-4.64293297570956,-1.5618670262444,-2.30324155286264,13,11
"2248","MUS","WSM",0,100,-0.0393960421989696,-0.16964382847534,-20.2833,-13.5833,57.55,-172.3333,-1.1788313605718,-1.32630818535416,-1.5618670262444,-2.17316048792632,13,12
"2249","MUS","TON",0,100,-0.0393960421989696,-0.195049351910763,-20.2833,-20,57.55,-175,-1.1788313605718,-1.48065531554118,-1.5618670262444,-2.74305559152631,13,12
"2250","MUS","TUV",0,100,-0.0393960421989696,-0.326077614317167,-20.2833,-8,57.55,178,-1.1788313605718,-1.64293297570956,-1.5618670262444,-6.35206581372876,13,18
"2251","MOZ","COM",0,70,-0.0424035632629249,-0.174215265007921,-18.25,-12.1667,35,44.25,2.56816957521842,-2.19344323292638,-0.2316743691289,-1.22015319646179,8,6
